Grupo,Test,Res,VGRESULT,VGCUTIN,X6,Erro,Code,TEST.WORKED
GrupoN,kal15,139,-1,-1,Segmentation fault,ERR_UNDECLARED,10,FALSE
GrupoN,kal16,139,-1,-1,Segmentation fault,ERR_UNDECLARED,10,FALSE
GrupoN,kal17,139,-1,-1,Segmentation fault,ERR_UNDECLARED,10,FALSE
GrupoN,kal18,139,-1,-1,Segmentation fault,ERR_UNDECLARED,10,FALSE
GrupoN,kal19,139,-1,-1,Segmentation fault,ERR_UNDECLARED,10,FALSE
GrupoN,kal20,139,-1,-1,Segmentation fault,ERR_UNDECLARED,10,FALSE
GrupoN,kal21,139,-1,-1,Segmentation fault,ERR_UNDECLARED,10,FALSE
GrupoN,kal22,139,-1,-1,Segmentation fault,ERR_UNDECLARED,10,FALSE
GrupoN,kal23,139,-1,-1,Segmentation fault,ERR_UNDECLARED,10,FALSE
GrupoN,kal24,139,-1,-1,Segmentation fault,ERR_UNDECLARED,10,FALSE
GrupoN,kal25,139,-1,-1,Segmentation fault,ERR_UNDECLARED,10,FALSE
GrupoN,kal26,139,-1,-1,Segmentation fault,ERR_UNDECLARED,10,FALSE
GrupoN,kal27,139,-1,-1,Segmentation fault,ERR_UNDECLARED,10,FALSE
GrupoN,kal28,139,-1,-1,Segmentation fault,ERR_UNDECLARED,10,FALSE
GrupoN,kal29,139,-1,-1,Segmentation fault,ERR_DECLARED,11,FALSE
GrupoN,kal30,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal31,139,-1,-1,Segmentation fault,ERR_DECLARED,11,FALSE
GrupoN,kal32,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal33,139,-1,-1,Segmentation fault,ERR_DECLARED,11,FALSE
GrupoN,kal34,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal35,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal36,139,-1,-1,Segmentation fault,ERR_DECLARED,11,FALSE
GrupoN,kal37,139,-1,-1,Segmentation fault,ERR_UNDECLARED,10,FALSE
GrupoN,kal38,139,-1,-1,Segmentation fault,ERR_UNDECLARED,10,FALSE
GrupoN,kal39,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal40,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal41,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal42,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal43,139,-1,-1,Segmentation fault,ERR_UNDECLARED,10,FALSE
GrupoN,kal44,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal45,139,-1,-1,Segmentation fault,ERR_UNDECLARED,10,FALSE
GrupoN,kal46,139,-1,-1,Segmentation fault,ERR_VARIABLE,20,FALSE
GrupoN,kal47,139,-1,-1,Segmentation fault,ERR_VARIABLE,20,FALSE
GrupoN,kal48,139,-1,-1,Segmentation fault,ERR_VECTOR,21,FALSE
GrupoN,kal49,139,-1,-1,Segmentation fault,ERR_VECTOR,21,FALSE
GrupoN,kal50,139,-1,-1,Segmentation fault,ERR_FUNCTION,22,FALSE
GrupoN,kal51,139,-1,-1,Segmentation fault,ERR_FUNCTION,22,FALSE
GrupoN,kal52,139,-1,-1,Segmentation fault,ERR_STRING_TO_X,31,FALSE
GrupoN,kal53,139,-1,-1,Segmentation fault,ERR_STRING_TO_X,31,FALSE
GrupoN,kal54,139,-1,-1,Segmentation fault,ERR_STRING_TO_X,31,FALSE
GrupoN,kal55,139,-1,-1,Segmentation fault,ERR_STRING_TO_X,31,FALSE
GrupoN,kal56,139,-1,-1,Segmentation fault,ERR_CHAR_TO_X,32,FALSE
GrupoN,kal57,139,-1,-1,Segmentation fault,ERR_CHAR_TO_X,32,FALSE
GrupoN,kal58,139,-1,-1,Segmentation fault,ERR_CHAR_TO_X,32,FALSE
GrupoN,kal59,139,-1,-1,Segmentation fault,ERR_CHAR_TO_X,32,FALSE
GrupoN,kal60,139,-1,-1,Segmentation fault,ERR_STRING_SIZE,33,FALSE
GrupoN,kal61,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal62,139,-1,-1,Segmentation fault,ERR_EXCESS_ARGS,41,FALSE
GrupoN,kal63,139,-1,-1,Segmentation fault,ERR_EXCESS_ARGS,41,FALSE
GrupoN,kal64,139,-1,-1,Segmentation fault,ERR_MISSING_ARGS,40,FALSE
GrupoN,kal65,139,-1,-1,Segmentation fault,ERR_MISSING_ARGS,40,FALSE
GrupoN,kal66,139,-1,-1,Segmentation fault,ERR_WRONG_TYPE_ARGS,42,FALSE
GrupoN,kal67,139,-1,-1,Segmentation fault,ERR_WRONG_TYPE_ARGS,42,FALSE
GrupoN,kal68,139,-1,-1,Segmentation fault,ERR_WRONG_TYPE_ARGS,42,FALSE
GrupoN,kal69,139,-1,-1,Segmentation fault,ERR_WRONG_TYPE_ARGS,42,FALSE
GrupoN,kal70,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal71,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal72,139,-1,-1,Segmentation fault,ERR_WRONG_TYPE_ARGS,42,FALSE
GrupoN,kal73,139,-1,-1,Segmentation fault,ERR_WRONG_TYPE,30,FALSE
GrupoN,kal74,139,-1,-1,Segmentation fault,ERR_WRONG_TYPE,30,FALSE
GrupoN,kal75,139,-1,-1,Segmentation fault,ERR_WRONG_PAR_INPUT,50,FALSE
GrupoN,kal76,139,-1,-1,Segmentation fault,ERR_WRONG_PAR_INPUT,50,FALSE
GrupoN,kal77,139,-1,-1,Segmentation fault,ERR_WRONG_PAR_INPUT,50,FALSE
GrupoN,kal78,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal79,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal80,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal81,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal82,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal83,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal84,139,-1,-1,Segmentation fault,ERR_WRONG_PAR_OUTPUT,51,FALSE
GrupoN,kal85,139,-1,-1,Segmentation fault,ERR_WRONG_PAR_OUTPUT,51,FALSE
GrupoN,kal86,139,-1,-1,Segmentation fault,ERR_WRONG_PAR_OUTPUT,51,FALSE
GrupoN,kal87,139,-1,-1,Segmentation fault,ERR_WRONG_PAR_RETURN,52,FALSE
GrupoN,kal88,139,-1,-1,Segmentation fault,ERR_WRONG_PAR_RETURN,52,FALSE
GrupoN,kal89,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal90,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal91,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal92,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal93,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal94,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal95,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal96,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,kal97,139,-1,-1,Segmentation fault,ERR_WRONG_PAR_SHIFT,53,FALSE
GrupoN,kal98,139,-1,-1,Segmentation fault,ERR_WRONG_PAR_SHIFT,53,FALSE
GrupoN,kal99,139,-1,-1,Segmentation fault,ERR_CHAR_TO_X,32,FALSE
GrupoN,mao01,139,-1,-1,Segmentation fault,ERR_WRONG_TYPE,30,FALSE
GrupoN,mao02,139,-1,-1,Segmentation fault,ERR_WRONG_TYPE,30,FALSE
GrupoN,mao03,139,-1,-1,Segmentation fault,ERR_WRONG_TYPE,30,FALSE
GrupoN,mao04,139,-1,-1,Segmentation fault,ERR_WRONG_TYPE,30,FALSE
GrupoN,mao05,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,mao06,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,mao07,139,-1,-1,Segmentation fault,0,0,FALSE
GrupoN,mao08,139,-1,-1,Segmentation fault,ERR_STRING_TO_X,31,FALSE
GrupoN,mao09,139,-1,-1,Segmentation fault,ERR_WRONG_TYPE,30,FALSE
GrupoO,kal00,0, 488 252 0 498 0 ,1238,NA,ERR_STRING_TO_X,31,FALSE
GrupoO,kal01,0, 464 2 0 564 0 ,1030,NA,0,0,TRUE
GrupoO,kal02,0, 464 2 0 564 0 ,1030,NA,0,0,TRUE
GrupoO,kal03,0, 464 2 0 564 0 ,1030,NA,0,0,TRUE
GrupoO,kal04,1,-1,-1,"syntax error, unexpected TK_LIT_CHAR on line 3 at column 9 ",0,0,FALSE
GrupoO,kal05,1,-1,-1,"syntax error, unexpected TOKEN_ERRO on line 3 at column 9 ",0,0,FALSE
GrupoO,kal06,0, 416 0 0 498 0 ,914,NA,ERR_UNDECLARED,10,FALSE
GrupoO,kal07,0, 416 0 0 498 0 ,914,NA,ERR_UNDECLARED,10,FALSE
GrupoO,kal08,0, 416 0 0 498 0 ,914,NA,ERR_UNDECLARED,10,FALSE
GrupoO,kal09,1,-1,-1,"syntax error, unexpected TK_LIT_CHAR on line 3 at column 9 ",ERR_UNDECLARED,10,FALSE
GrupoO,kal10,1,-1,-1,"syntax error, unexpected TOKEN_ERRO on line 3 at column 9 ",ERR_UNDECLARED,10,FALSE
GrupoO,kal11,0, 488 2 0 564 0 ,1054,NA,0,0,TRUE
GrupoO,kal12,0, 488 2 0 564 0 ,1054,NA,0,0,TRUE
GrupoO,kal13,0, 488 2 0 564 0 ,1054,NA,0,0,TRUE
GrupoO,kal14,1,-1,-1,"syntax error, unexpected TK_LIT_CHAR on line 3 at column 12 ",0,0,FALSE
GrupoO,kal15,0, 416 0 0 498 0 ,914,NA,ERR_UNDECLARED,10,FALSE
GrupoO,kal16,0, 416 0 0 498 0 ,914,NA,ERR_UNDECLARED,10,FALSE
GrupoO,kal17,0, 416 0 0 498 0 ,914,NA,ERR_UNDECLARED,10,FALSE
GrupoO,kal18,1,-1,-1,"syntax error, unexpected TK_LIT_CHAR on line 3 at column 12 ",ERR_UNDECLARED,10,FALSE
GrupoO,kal19,1,-1,-1,"syntax error, unexpected ) on line 2 at column 13 ",ERR_UNDECLARED,10,FALSE
GrupoO,kal20,1,-1,-1,"syntax error, unexpected ) on line 2 at column 13 ",ERR_UNDECLARED,10,FALSE
GrupoO,kal21,1,-1,-1,"syntax error, unexpected ) on line 2 at column 13 ",ERR_UNDECLARED,10,FALSE
GrupoO,kal22,1,-1,-1,"syntax error, unexpected ) on line 2 at column 13 ",ERR_UNDECLARED,10,FALSE
GrupoO,kal23,1,-1,-1,"syntax error, unexpected ) on line 2 at column 13 ",ERR_UNDECLARED,10,FALSE
GrupoO,kal24,1,-1,-1,"syntax error, unexpected ) on line 2 at column 13 ",ERR_UNDECLARED,10,FALSE
GrupoO,kal25,1,-1,-1,"syntax error, unexpected ) on line 2 at column 13 ",ERR_UNDECLARED,10,FALSE
GrupoO,kal26,1,-1,-1,"syntax error, unexpected ) on line 2 at column 13 ",ERR_UNDECLARED,10,FALSE
GrupoO,kal27,1,-1,-1,"syntax error, unexpected ) on line 2 at column 13 ",ERR_UNDECLARED,10,FALSE
GrupoO,kal28,1,-1,-1,"syntax error, unexpected ) on line 2 at column 13 ",ERR_UNDECLARED,10,FALSE
GrupoO,kal29,11, 48 2 0 82584 0 ,82634,NA,ERR_DECLARED,11,TRUE
GrupoO,kal30,0, 488 94 0 564 0 ,1146,NA,0,0,TRUE
GrupoO,kal31,11, 0 0 0 83200 0 ,83200,NA,ERR_DECLARED,11,TRUE
GrupoO,kal32,0, 880 184 0 498 0 ,1562,NA,0,0,TRUE
GrupoO,kal33,11, 0 0 0 83748 0 ,83748,NA,ERR_DECLARED,11,TRUE
GrupoO,kal34,0, 928 186 0 564 0 ,1678,NA,0,0,TRUE
GrupoO,kal35,0, 1808 370 0 564 0 ,2742,NA,0,0,TRUE
GrupoO,kal36,11, 880 158 0 83890 0 ,84928,NA,ERR_DECLARED,11,TRUE
GrupoO,kal37,0, 1664 0 0 498 0 ,2162,NA,ERR_UNDECLARED,10,FALSE
GrupoO,kal38,0, 1688 92 0 498 0 ,2278,NA,ERR_UNDECLARED,10,FALSE
GrupoO,kal39,0, 1688 92 0 498 0 ,2278,NA,0,0,TRUE
GrupoO,kal40,0, 1736 94 0 564 0 ,2394,NA,0,0,TRUE
GrupoO,kal41,0, 1712 2 0 564 0 ,2278,NA,0,0,TRUE
GrupoO,kal42,1,-1,-1,"syntax error, unexpected ) on line 6 at column 10 ",0,0,FALSE
GrupoO,kal43,1,-1,-1,"syntax error, unexpected ) on line 6 at column 10 ",ERR_UNDECLARED,10,FALSE
GrupoO,kal44,0, 1736 2 0 564 0 ,2302,NA,0,0,TRUE
GrupoO,kal45,0, 1664 0 0 498 0 ,2162,NA,ERR_UNDECLARED,10,FALSE
GrupoO,kal46,0, 464 2 0 564 0 ,1030,NA,ERR_VARIABLE,20,FALSE
GrupoO,kal47,1,-1,-1,"syntax error, unexpected ) on line 4 at column 7 ",ERR_VARIABLE,20,FALSE
GrupoO,kal48,0, 488 2 0 564 0 ,1054,NA,ERR_VECTOR,21,FALSE
GrupoO,kal49,1,-1,-1,"syntax error, unexpected ) on line 4 at column 7 ",ERR_VECTOR,21,FALSE
GrupoO,kal50,0, 832 0 0 564 0 ,1396,NA,ERR_FUNCTION,22,FALSE
GrupoO,kal51,0, 832 0 0 564 0 ,1396,NA,ERR_FUNCTION,22,FALSE
GrupoO,kal52,0, 440 68 0 498 0 ,1006,NA,ERR_STRING_TO_X,31,FALSE
GrupoO,kal53,0, 440 68 0 498 0 ,1006,NA,ERR_STRING_TO_X,31,FALSE
GrupoO,kal54,0, 440 68 0 498 0 ,1006,NA,ERR_STRING_TO_X,31,FALSE
GrupoO,kal55,1,-1,-1,"syntax error, unexpected TK_LIT_CHAR on line 4 at column 9 ",ERR_STRING_TO_X,31,FALSE
GrupoO,kal56,0, 440 68 0 498 0 ,1006,NA,ERR_CHAR_TO_X,32,FALSE
GrupoO,kal57,0, 440 68 0 498 0 ,1006,NA,ERR_CHAR_TO_X,32,FALSE
GrupoO,kal58,0, 440 68 0 498 0 ,1006,NA,ERR_CHAR_TO_X,32,FALSE
GrupoO,kal59,1,-1,-1,"syntax error, unexpected TK_LIT_STRING on line 4 at column 9 ",ERR_CHAR_TO_X,32,FALSE
GrupoO,kal60,1,-1,-1,"syntax error, unexpected TK_LIT_STRING on line 4 at column 9 ",ERR_STRING_SIZE,33,FALSE
GrupoO,kal61,1,-1,-1,"syntax error, unexpected TK_LIT_STRING on line 3 at column 9 ",0,0,FALSE
GrupoO,kal62,0, 832 0 0 564 0 ,1396,NA,ERR_EXCESS_ARGS,41,FALSE
GrupoO,kal63,0, 856 2 0 564 0 ,1422,NA,ERR_EXCESS_ARGS,41,FALSE
GrupoO,kal64,1,-1,-1,"syntax error, unexpected ) on line 4 at column 7 ",ERR_MISSING_ARGS,40,FALSE
GrupoO,kal65,0, 880 4 0 564 0 ,1448,NA,ERR_MISSING_ARGS,40,FALSE
GrupoO,kal66,0, 856 2 0 564 0 ,1422,NA,ERR_WRONG_TYPE_ARGS,42,FALSE
GrupoO,kal67,0, 856 2 0 564 0 ,1422,NA,ERR_WRONG_TYPE_ARGS,42,FALSE
GrupoO,kal68,1,-1,-1,"syntax error, unexpected TK_LIT_STRING on line 4 at column 7 ",ERR_WRONG_TYPE_ARGS,42,FALSE
GrupoO,kal69,1,-1,-1,"syntax error, unexpected TOKEN_ERRO on line 4 at column 7 ",ERR_WRONG_TYPE_ARGS,42,FALSE
GrupoO,kal70,0, 856 2 0 564 0 ,1422,NA,0,0,TRUE
GrupoO,kal71,0, 880 4 0 564 0 ,1448,NA,0,0,TRUE
GrupoO,kal72,1,-1,-1,"syntax error, unexpected TOKEN_ERRO on line 4 at column 19 ",ERR_WRONG_TYPE_ARGS,42,FALSE
GrupoO,kal73,1,-1,-1,"syntax error, unexpected TK_LIT_STRING on line 4 at column 9 ",ERR_WRONG_TYPE,30,FALSE
GrupoO,kal74,1,-1,-1,"syntax error, unexpected TK_LIT_STRING on line 4 at column 12 ",ERR_WRONG_TYPE,30,FALSE
GrupoO,kal75,0, 440 92 0 498 0 ,1030,NA,ERR_WRONG_PAR_INPUT,50,FALSE
GrupoO,kal76,0, 440 92 0 498 0 ,1030,NA,ERR_WRONG_PAR_INPUT,50,FALSE
GrupoO,kal77,0, 440 92 0 498 0 ,1030,NA,ERR_WRONG_PAR_INPUT,50,FALSE
GrupoO,kal78,0, 440 92 0 498 0 ,1030,NA,0,0,TRUE
GrupoO,kal79,0, 440 92 0 498 0 ,1030,NA,0,0,TRUE
GrupoO,kal80,0, 440 92 0 498 0 ,1030,NA,0,0,TRUE
GrupoO,kal81,0, 440 92 0 498 0 ,1030,NA,0,0,TRUE
GrupoO,kal82,0, 416 0 0 498 0 ,914,NA,0,0,TRUE
GrupoO,kal83,0, 416 0 0 498 0 ,914,NA,0,0,TRUE
GrupoO,kal84,0, 440 68 0 498 0 ,1006,NA,ERR_WRONG_PAR_OUTPUT,51,FALSE
GrupoO,kal85,0, 440 68 0 498 0 ,1006,NA,ERR_WRONG_PAR_OUTPUT,51,FALSE
GrupoO,kal86,0, 440 92 0 498 0 ,1030,NA,ERR_WRONG_PAR_OUTPUT,51,FALSE
GrupoO,kal87,0, 440 68 0 498 0 ,1006,NA,ERR_WRONG_PAR_RETURN,52,FALSE
GrupoO,kal88,1,-1,-1,"syntax error, unexpected TK_LIT_CHAR on line 4 at column 9 ",ERR_WRONG_PAR_RETURN,52,FALSE
GrupoO,kal89,0, 440 92 0 498 0 ,1030,NA,0,0,TRUE
GrupoO,kal90,0, 440 92 0 498 0 ,1030,NA,0,0,TRUE
GrupoO,kal91,0, 440 92 0 498 0 ,1030,NA,0,0,TRUE
GrupoO,kal92,0, 440 92 0 498 0 ,1030,NA,0,0,TRUE
GrupoO,kal93,0, 440 92 0 498 0 ,1030,NA,0,0,TRUE
GrupoO,kal94,0, 416 0 0 498 0 ,914,NA,0,0,TRUE
GrupoO,kal95,0, 440 92 0 498 0 ,1030,NA,0,0,TRUE
GrupoO,kal96,0, 440 92 0 498 0 ,1030,NA,0,0,TRUE
GrupoO,kal97,0, 440 92 0 498 0 ,1030,NA,ERR_WRONG_PAR_SHIFT,53,FALSE
GrupoO,kal98,0, 440 92 0 498 0 ,1030,NA,ERR_WRONG_PAR_SHIFT,53,FALSE
GrupoO,kal99,1,-1,-1,"syntax error, unexpected TK_LIT_CHAR on line 4 at column 9 ",ERR_CHAR_TO_X,32,FALSE
GrupoO,mao01,0, 488 252 0 498 0 ,1238,NA,ERR_WRONG_TYPE,30,FALSE
GrupoO,mao02,1,-1,-1,"syntax error, unexpected TK_LIT_CHAR on line 4 at column 9 ",ERR_WRONG_TYPE,30,FALSE
GrupoO,mao03,0, 512 344 0 498 0 ,1354,NA,ERR_WRONG_TYPE,30,FALSE
GrupoO,mao04,1,-1,-1,"syntax error, unexpected TK_LIT_CHAR on line 4 at column 9 ",ERR_WRONG_TYPE,30,FALSE
GrupoO,mao05,0, 512 368 0 498 0 ,1378,NA,0,0,TRUE
GrupoO,mao06,0, 536 460 0 498 0 ,1494,NA,0,0,TRUE
GrupoO,mao07,0, 560 552 0 498 0 ,1610,NA,0,0,TRUE
GrupoO,mao08,1,-1,-1,"syntax error, unexpected TK_LIT_STRING on line 2 at column 21 ",ERR_STRING_TO_X,31,FALSE
GrupoO,mao09,1,-1,-1,"syntax error, unexpected TK_LIT_STRING on line 2 at column 21 ",ERR_WRONG_TYPE,30,FALSE
GrupoP,kal00,11, 50 10 0 2048 0 ,2108,NA,ERR_STRING_TO_X,31,FALSE
GrupoP,kal01,0, 2 0 0 1472 0 ,1474,NA,0,0,TRUE
GrupoP,kal02,0, 2 0 0 1472 0 ,1474,NA,0,0,TRUE
GrupoP,kal03,0, 2 0 0 1472 0 ,1474,NA,0,0,TRUE
GrupoP,kal04,0, 2 0 0 1472 0 ,1474,NA,0,0,TRUE
GrupoP,kal05,0, 2 0 0 1472 0 ,1474,NA,0,0,TRUE
GrupoP,kal06,10, 96 10 0 1314 0 ,1420,NA,ERR_UNDECLARED,10,TRUE
GrupoP,kal07,10, 96 10 0 1314 0 ,1420,NA,ERR_UNDECLARED,10,TRUE
GrupoP,kal08,10, 96 10 0 1314 0 ,1420,NA,ERR_UNDECLARED,10,TRUE
GrupoP,kal09,10, 96 10 0 1314 0 ,1420,NA,ERR_UNDECLARED,10,TRUE
GrupoP,kal10,10, 96 10 0 1314 0 ,1420,NA,ERR_UNDECLARED,10,TRUE
GrupoP,kal11,0, 2 0 0 1472 0 ,1474,NA,0,0,TRUE
GrupoP,kal12,0, 2 0 0 1472 0 ,1474,NA,0,0,TRUE
GrupoP,kal13,0, 2 0 0 1472 0 ,1474,NA,0,0,TRUE
GrupoP,kal14,0, 2 0 0 1472 0 ,1474,NA,0,0,TRUE
GrupoP,kal15,10, 96 10 0 1314 0 ,1420,NA,ERR_UNDECLARED,10,TRUE
GrupoP,kal16,10, 96 10 0 1314 0 ,1420,NA,ERR_UNDECLARED,10,TRUE
GrupoP,kal17,10, 96 10 0 1314 0 ,1420,NA,ERR_UNDECLARED,10,TRUE
GrupoP,kal18,10, 96 10 0 1314 0 ,1420,NA,ERR_UNDECLARED,10,TRUE
GrupoP,kal19,10, 96 18 0 1314 0 ,1428,NA,ERR_UNDECLARED,10,TRUE
GrupoP,kal20,10, 96 18 0 1314 0 ,1428,NA,ERR_UNDECLARED,10,TRUE
GrupoP,kal21,10, 96 18 0 1314 0 ,1428,NA,ERR_UNDECLARED,10,TRUE
GrupoP,kal22,10, 96 18 0 1314 0 ,1428,NA,ERR_UNDECLARED,10,TRUE
GrupoP,kal23,10, 96 18 0 1314 0 ,1428,NA,ERR_UNDECLARED,10,TRUE
GrupoP,kal24,10, 96 18 0 1314 0 ,1428,NA,ERR_UNDECLARED,10,TRUE
GrupoP,kal25,10, 96 18 0 1314 0 ,1428,NA,ERR_UNDECLARED,10,TRUE
GrupoP,kal26,10, 96 18 0 1314 0 ,1428,NA,ERR_UNDECLARED,10,TRUE
GrupoP,kal27,10, 96 18 0 1314 0 ,1428,NA,ERR_UNDECLARED,10,TRUE
GrupoP,kal28,10, 96 18 0 1314 0 ,1428,NA,ERR_UNDECLARED,10,TRUE
GrupoP,kal29,11, 2 0 0 1274 0 ,1276,NA,ERR_DECLARED,11,TRUE
GrupoP,kal30,11, 50 10 0 1474 0 ,1534,NA,0,0,FALSE
GrupoP,kal31,11, 48 10 0 2050 0 ,2108,NA,ERR_DECLARED,11,TRUE
GrupoP,kal32,11, 48 10 0 2048 0 ,2106,NA,0,0,FALSE
GrupoP,kal33,11, 48 10 0 2048 0 ,2106,NA,ERR_DECLARED,11,TRUE
GrupoP,kal34,11, 50 10 0 1474 0 ,1534,NA,0,0,FALSE
GrupoP,kal35,11, 50 10 0 1474 0 ,1534,NA,0,0,FALSE
GrupoP,kal36,11, 50 10 0 1474 0 ,1534,NA,ERR_DECLARED,11,TRUE
GrupoP,kal37,11, 48 8 0 1314 0 ,1370,NA,ERR_UNDECLARED,10,FALSE
GrupoP,kal38,11, 48 8 0 1314 0 ,1370,NA,ERR_UNDECLARED,10,FALSE
GrupoP,kal39,11, 48 8 0 1314 0 ,1370,NA,0,0,FALSE
GrupoP,kal40,11, 50 10 0 1474 0 ,1534,NA,0,0,FALSE
GrupoP,kal41,11, 50 8 0 1474 0 ,1532,NA,0,0,FALSE
GrupoP,kal42,11, 144 74 0 1506 0 ,1724,NA,0,0,FALSE
GrupoP,kal43,11, 48 8 0 1314 0 ,1370,NA,ERR_UNDECLARED,10,FALSE
GrupoP,kal44,11, 50 8 0 1474 0 ,1532,NA,0,0,FALSE
GrupoP,kal45,11, 48 8 0 1314 0 ,1370,NA,ERR_UNDECLARED,10,FALSE
GrupoP,kal46,20, 194 12 0 1472 0 ,1678,NA,ERR_VARIABLE,20,TRUE
GrupoP,kal47,20, 98 18 0 1474 0 ,1590,NA,ERR_VARIABLE,20,TRUE
GrupoP,kal48,0, 2 0 0 1472 0 ,1474,NA,ERR_VECTOR,21,FALSE
GrupoP,kal49,21, 98 18 0 1474 0 ,1590,NA,ERR_VECTOR,21,TRUE
GrupoP,kal50,0, 0 0 0 1504 0 ,1504,NA,ERR_FUNCTION,22,FALSE
GrupoP,kal51,22, 288 78 0 1504 0 ,1870,NA,ERR_FUNCTION,22,TRUE
GrupoP,kal52,11, 50 10 0 2048 0 ,2108,NA,ERR_STRING_TO_X,31,FALSE
GrupoP,kal53,11, 50 10 0 2048 0 ,2108,NA,ERR_STRING_TO_X,31,FALSE
GrupoP,kal54,11, 50 10 0 2048 0 ,2108,NA,ERR_STRING_TO_X,31,FALSE
GrupoP,kal55,11, 50 10 0 2048 0 ,2108,NA,ERR_STRING_TO_X,31,FALSE
GrupoP,kal56,11, 50 10 0 2048 0 ,2108,NA,ERR_CHAR_TO_X,32,FALSE
GrupoP,kal57,11, 50 10 0 2048 0 ,2108,NA,ERR_CHAR_TO_X,32,FALSE
GrupoP,kal58,11, 50 10 0 2048 0 ,2108,NA,ERR_CHAR_TO_X,32,FALSE
GrupoP,kal59,11, 50 10 0 2048 0 ,2108,NA,ERR_CHAR_TO_X,32,FALSE
GrupoP,kal60,11, 50 10 0 2048 0 ,2108,NA,ERR_STRING_SIZE,33,FALSE
GrupoP,kal61,11, 50 10 0 2048 0 ,2108,NA,0,0,FALSE
GrupoP,kal62,0, 0 0 0 1504 0 ,1504,NA,ERR_EXCESS_ARGS,41,FALSE
GrupoP,kal63,0, 4 0 0 2280 0 ,2284,NA,ERR_EXCESS_ARGS,41,FALSE
GrupoP,kal64,0, 4 0 0 2280 0 ,2284,NA,ERR_MISSING_ARGS,40,FALSE
GrupoP,kal65,0, 8 0 0 2472 0 ,2480,NA,ERR_MISSING_ARGS,40,FALSE
GrupoP,kal66,0, 4 0 0 2280 0 ,2284,NA,ERR_WRONG_TYPE_ARGS,42,FALSE
GrupoP,kal67,0, 4 0 0 2280 0 ,2284,NA,ERR_WRONG_TYPE_ARGS,42,FALSE
GrupoP,kal68,0, 4 0 0 2280 0 ,2284,NA,ERR_WRONG_TYPE_ARGS,42,FALSE
GrupoP,kal69,0, 4 0 0 2280 0 ,2284,NA,ERR_WRONG_TYPE_ARGS,42,FALSE
GrupoP,kal70,0, 4 0 0 2280 0 ,2284,NA,0,0,TRUE
GrupoP,kal71,0, 8 0 0 2472 0 ,2480,NA,0,0,TRUE
GrupoP,kal72,0, 14 0 0 2664 0 ,2678,NA,ERR_WRONG_TYPE_ARGS,42,FALSE
GrupoP,kal73,30, 144 12 0 2057 0 ,2213,NA,ERR_WRONG_TYPE,30,TRUE
GrupoP,kal74,30, 194 12 0 1481 0 ,1687,NA,ERR_WRONG_TYPE,30,TRUE
GrupoP,kal75,0, 0 0 0 2048 0 ,2048,NA,ERR_WRONG_PAR_INPUT,50,FALSE
GrupoP,kal76,0, 0 0 0 2048 0 ,2048,NA,ERR_WRONG_PAR_INPUT,50,FALSE
GrupoP,kal77,0, 0 0 0 2048 0 ,2048,NA,ERR_WRONG_PAR_INPUT,50,FALSE
GrupoP,kal78,0, 0 0 0 2048 0 ,2048,NA,0,0,TRUE
GrupoP,kal79,0, 0 0 0 2048 0 ,2048,NA,0,0,TRUE
GrupoP,kal80,0, 0 0 0 2048 0 ,2048,NA,0,0,TRUE
GrupoP,kal81,0, 0 0 0 2048 0 ,2048,NA,0,0,TRUE
GrupoP,kal82,0, 0 0 0 1312 0 ,1312,NA,0,0,TRUE
GrupoP,kal83,0, 0 0 0 1312 0 ,1312,NA,0,0,TRUE
