GrupoA
GrupoM |DEBUG local.tests/e4/input/2020_1/kal57 0 " 136 2536 0 1168 0 " 3840 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal58 0 " 136 2536 0 1168 0 " 3840 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal59 0 " 136 2536 0 1168 0 " 3840 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal60 0 " 192 3536 0 1168 0 " 4896 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal61 0 " 136 3592 0 1168 0 " 4896 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal62 1 "-1" -1 "Line 4 [1;31m ERR_EXCESS_ARGS:[0m to much arguments on call of [1mg[0m [1;31m 1[0m excess arguments. "
GrupoM |DEBUG local.tests/e4/input/2020_1/kal63 1 "-1" -1 "Line 4 [1;31m ERR_EXCESS_ARGS:[0m to much arguments on call of [1mg[0m [1;31m 1[0m excess arguments. "
GrupoM |DEBUG local.tests/e4/input/2020_1/kal64 1 "-1" -1 "Line 4 [1;31m ERR_MISSING_ARGS:[0m to few arguments on call of [1mg[0m [1;31m 1[0m missing arguments. "
GrupoM |DEBUG local.tests/e4/input/2020_1/kal65 1 "-1" -1 "Line 4 [1;31m ERR_MISSING_ARGS:[0m to few arguments on call of [1mg[0m [1;31m 1[0m missing arguments. "
GrupoM |DEBUG local.tests/e4/input/2020_1/kal66 1 "-1" -1 "Line 4 [1;31m ERR_WRONG_TYPE_ARGS:[0m on call of [1mg[0m 4 is [1;31m int[0m, but expected [1;32mstring.[0m "
GrupoM |DEBUG local.tests/e4/input/2020_1/kal67 1 "-1" -1 "Line 4 [1;31m ERR_WRONG_TYPE_ARGS:[0m on call of [1mg[0m 4 is [1;31m int[0m, but expected [1;32mchar.[0m "
GrupoM |DEBUG local.tests/e4/input/2020_1/kal68 1 "-1" -1 "Line 4 [1;31m ERR_WRONG_TYPE_ARGS:[0m on call of [1mg[0m universo is [1;31m string[0m, but expected [1;32mchar.[0m "
GrupoM |DEBUG local.tests/e4/input/2020_1/kal69 1 "-1" -1 "Line 4 [1;31m ERR_WRONG_TYPE_ARGS:[0m on call of [1mg[0m a is [1;31m char[0m, but expected [1;32mint.[0m "
GrupoM |DEBUG local.tests/e4/input/2020_1/kal70 0 " 536 3624 0 1170 0 " 5330 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal71 1 "-1" -1 "Line 3 [1;31m ERR_WRONG_TYPE_ARGS:[0m on call of [1mg[0m false is [1;31m bool[0m, but expected [1;32mint.[0m "
GrupoM |DEBUG local.tests/e4/input/2020_1/kal72 1 "-1" -1 "Line 4 [1;31m ERR_WRONG_TYPE_ARGS:[0m on call of [1mg[0m false is [1;31m bool[0m, but expected [1;32mint.[0m "
GrupoM |DEBUG local.tests/e4/input/2020_1/kal73 0 " 160 1482 0 1168 0 " 2810 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal74 0 " 264 2548 0 1168 0 " 3980 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal75 1 "-1" -1 "Line 4 [1;31m ERR_WRONG_PAR_OUTPUT:[0m output expected [1;32mint[0m or [1;32mfloat[0m but is[1;31m char[0m. "
GrupoM |DEBUG local.tests/e4/input/2020_1/kal76 1 "-1" -1 "Line 4 [1;31m ERR_WRONG_PAR_OUTPUT:[0m output expected [1;32mint[0m or [1;32mfloat[0m but is[1;31m string[0m. "
GrupoM |DEBUG local.tests/e4/input/2020_1/kal77 1 "-1" -1 "Line 4 [1;31m ERR_WRONG_PAR_OUTPUT:[0m output expected [1;32mint[0m or [1;32mfloat[0m but is[1;31m bool[0m. "
GrupoM |DEBUG local.tests/e4/input/2020_1/kal78 0 " 176 442 0 1168 0 " 1786 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal79 0 " 176 442 0 1168 0 " 1786 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal80 0 " 176 442 0 1168 0 " 1786 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal81 0 " 176 442 0 1168 0 " 1786 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal82 0 " 248 1216 0 1112 0 " 2576 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal83 0 " 248 1216 0 1112 0 " 2576 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal84 1 "-1" -1 "Line 4 [1;31m ERR_WRONG_PAR_INPUT:[0m input expected [1;32mint[0m or [1;32mfloat[0m but is[1;31m string[0m. "
GrupoM |DEBUG local.tests/e4/input/2020_1/kal85 1 "-1" -1 "Line 3 [1;31m ERR_DECLARED:[0m previous declaration of [1ma[0m at line 3. "
GrupoM |DEBUG local.tests/e4/input/2020_1/kal86 1 "-1" -1 "Line 5 [1;31m ERR_WRONG_PAR_INPUT:[0m input expected [1;32mint[0m or [1;32mfloat[0m but is[1;31m bool[0m. "
GrupoM |DEBUG local.tests/e4/input/2020_1/kal87 0 " 136 424 0 1168 0 " 1728 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal88 0 " 248 458 0 1168 0 " 1874 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal89 0 " 160 426 0 112 0 " 698 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal90 0 " 160 426 0 112 0 " 698 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal91 0 " 160 426 0 112 0 " 698 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal92 0 " 160 426 0 112 0 " 698 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal93 0 " 160 426 0 112 0 " 698 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal94 0 " 248 160 0 1112 0 " 1520 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal95 0 " 160 426 0 1168 0 " 1754 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal96 0 " 160 426 0 1168 0 " 1754 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal97 0 " 160 426 0 1168 0 " 1754 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal98 0 " 160 426 0 1168 0 " 1754 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/kal99 0 " 504 1726 0 1168 0 " 3398 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/mao01 0 " 392 1692 0 1168 0 " 3252 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/mao02 0 " 504 1726 0 1168 0 " 3398 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/mao03 0 " 520 1798 0 1168 0 " 3486 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/mao04 0 " 632 1832 0 1168 0 " 3632 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/mao05 0 " 544 744 0 1168 0 " 2456 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/mao06 0 " 672 850 0 1168 0 " 2690 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/mao07 0 " 800 956 0 1168 0 " 2924 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/mao08 0 " 600 1764 0 1168 0 " 3532 ""
GrupoM |DEBUG local.tests/e4/input/2020_1/mao09 0 " 472 1658 0 1168 0 " 3298 ""
GrupoN
GrupoN |DEBUG local.tests/e4/input/2020_1/kal00 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal01 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal02 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal03 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal04 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal05 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal06 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal07 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal08 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal09 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal10 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal11 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal12 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal13 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal14 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal15 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal16 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal17 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal18 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal19 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal20 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal21 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal22 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal23 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal24 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal25 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal26 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal27 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal28 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal29 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal30 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal31 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal32 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal33 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal34 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal35 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal36 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal37 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal38 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal39 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal40 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal41 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal42 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal43 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal44 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal45 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal46 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal47 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal48 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal49 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal50 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal51 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal52 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal53 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal54 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal55 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal56 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal57 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal58 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal59 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal60 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal61 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal62 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal63 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal64 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal65 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal66 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal67 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal68 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal69 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal70 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal71 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal72 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal73 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal74 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal75 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal76 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal77 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal78 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal79 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal80 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal81 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal82 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal83 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal84 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal85 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal86 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal87 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal88 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal89 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal90 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal91 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal92 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal93 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal94 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal95 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal96 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal97 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal98 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/kal99 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/mao01 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/mao02 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/mao03 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/mao04 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/mao05 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/mao06 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/mao07 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/mao08 139 "-1" -1 "Segmentation fault"
GrupoN |DEBUG local.tests/e4/input/2020_1/mao09 139 "-1" -1 "Segmentation fault"
GrupoO
GrupoO |DEBUG local.tests/e4/input/2020_1/kal00 0 " 488 252 0 498 0 " 1238 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal01 0 " 464 2 0 564 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal02 0 " 464 2 0 564 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal03 0 " 464 2 0 564 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal04 1 "-1" -1 "syntax error, unexpected TK_LIT_CHAR on line 3 at column 9 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal05 1 "-1" -1 "syntax error, unexpected TOKEN_ERRO on line 3 at column 9 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal06 0 " 416 0 0 498 0 " 914 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal07 0 " 416 0 0 498 0 " 914 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal08 0 " 416 0 0 498 0 " 914 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal09 1 "-1" -1 "syntax error, unexpected TK_LIT_CHAR on line 3 at column 9 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal10 1 "-1" -1 "syntax error, unexpected TOKEN_ERRO on line 3 at column 9 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal11 0 " 488 2 0 564 0 " 1054 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal12 0 " 488 2 0 564 0 " 1054 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal13 0 " 488 2 0 564 0 " 1054 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal14 1 "-1" -1 "syntax error, unexpected TK_LIT_CHAR on line 3 at column 12 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal15 0 " 416 0 0 498 0 " 914 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal16 0 " 416 0 0 498 0 " 914 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal17 0 " 416 0 0 498 0 " 914 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal18 1 "-1" -1 "syntax error, unexpected TK_LIT_CHAR on line 3 at column 12 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal19 1 "-1" -1 "syntax error, unexpected ) on line 2 at column 13 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal20 1 "-1" -1 "syntax error, unexpected ) on line 2 at column 13 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal21 1 "-1" -1 "syntax error, unexpected ) on line 2 at column 13 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal22 1 "-1" -1 "syntax error, unexpected ) on line 2 at column 13 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal23 1 "-1" -1 "syntax error, unexpected ) on line 2 at column 13 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal24 1 "-1" -1 "syntax error, unexpected ) on line 2 at column 13 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal25 1 "-1" -1 "syntax error, unexpected ) on line 2 at column 13 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal26 1 "-1" -1 "syntax error, unexpected ) on line 2 at column 13 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal27 1 "-1" -1 "syntax error, unexpected ) on line 2 at column 13 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal28 1 "-1" -1 "syntax error, unexpected ) on line 2 at column 13 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal29 11 " 48 2 0 82584 0 " 82634 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal30 0 " 488 94 0 564 0 " 1146 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal31 11 " 0 0 0 83200 0 " 83200 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal32 0 " 880 184 0 498 0 " 1562 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal33 11 " 0 0 0 83748 0 " 83748 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal34 0 " 928 186 0 564 0 " 1678 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal35 0 " 1808 370 0 564 0 " 2742 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal36 11 " 880 158 0 83890 0 " 84928 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal37 0 " 1664 0 0 498 0 " 2162 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal38 0 " 1688 92 0 498 0 " 2278 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal39 0 " 1688 92 0 498 0 " 2278 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal40 0 " 1736 94 0 564 0 " 2394 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal41 0 " 1712 2 0 564 0 " 2278 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal42 1 "-1" -1 "syntax error, unexpected ) on line 6 at column 10 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal43 1 "-1" -1 "syntax error, unexpected ) on line 6 at column 10 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal44 0 " 1736 2 0 564 0 " 2302 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal45 0 " 1664 0 0 498 0 " 2162 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal46 0 " 464 2 0 564 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal47 1 "-1" -1 "syntax error, unexpected ) on line 4 at column 7 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal48 0 " 488 2 0 564 0 " 1054 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal49 1 "-1" -1 "syntax error, unexpected ) on line 4 at column 7 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal50 0 " 832 0 0 564 0 " 1396 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal51 0 " 832 0 0 564 0 " 1396 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal52 0 " 440 68 0 498 0 " 1006 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal53 0 " 440 68 0 498 0 " 1006 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal54 0 " 440 68 0 498 0 " 1006 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal55 1 "-1" -1 "syntax error, unexpected TK_LIT_CHAR on line 4 at column 9 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal56 0 " 440 68 0 498 0 " 1006 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal57 0 " 440 68 0 498 0 " 1006 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal58 0 " 440 68 0 498 0 " 1006 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal59 1 "-1" -1 "syntax error, unexpected TK_LIT_STRING on line 4 at column 9 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal60 1 "-1" -1 "syntax error, unexpected TK_LIT_STRING on line 4 at column 9 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal61 1 "-1" -1 "syntax error, unexpected TK_LIT_STRING on line 3 at column 9 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal62 0 " 832 0 0 564 0 " 1396 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal63 0 " 856 2 0 564 0 " 1422 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal64 1 "-1" -1 "syntax error, unexpected ) on line 4 at column 7 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal65 0 " 880 4 0 564 0 " 1448 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal66 0 " 856 2 0 564 0 " 1422 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal67 0 " 856 2 0 564 0 " 1422 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal68 1 "-1" -1 "syntax error, unexpected TK_LIT_STRING on line 4 at column 7 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal69 1 "-1" -1 "syntax error, unexpected TOKEN_ERRO on line 4 at column 7 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal70 0 " 856 2 0 564 0 " 1422 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal71 0 " 880 4 0 564 0 " 1448 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal72 1 "-1" -1 "syntax error, unexpected TOKEN_ERRO on line 4 at column 19 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal73 1 "-1" -1 "syntax error, unexpected TK_LIT_STRING on line 4 at column 9 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal74 1 "-1" -1 "syntax error, unexpected TK_LIT_STRING on line 4 at column 12 "
GrupoO |DEBUG local.tests/e4/input/2020_1/kal75 0 " 440 92 0 498 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal76 0 " 440 92 0 498 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal77 0 " 440 92 0 498 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal78 0 " 440 92 0 498 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal79 0 " 440 92 0 498 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal80 0 " 440 92 0 498 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal81 0 " 440 92 0 498 0 " 1030 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal82 0 " 416 0 0 498 0 " 914 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal83 0 " 416 0 0 498 0 " 914 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal84 0 " 440 68 0 498 0 " 1006 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal85 0 " 440 68 0 498 0 " 1006 ""
GrupoO |DEBUG local.tests/e4/input/2020_1/kal86 0 " 440 92 0 498 0 " 1030 ""
